"FW_name","temperature_C","lat","lon","ecosystem.type","sampling.start.year","sampling.end.year","study_ID","stability","flux","second.consumption","prim.consumption","PC.predation","S","density","MaxTL","sim.sec.cons","sim.prim.cons","sim.total","metric","NPP.proxy","NPP.scale","NPP.scale2"
"RMP1",20,32.645518,-16.823898,"Marine",2013,2015,"Intertidal rockpools",0.00840344322595336,198.386978928701,2.66945046502659,195.717528463674,0.00534602003605222,28,522.14458352547,4,0.611829166398494,0.522103170449846,0.637082966641383,"Chl-a",0,-3.66356164612965,13.4216839349922
"RMP2",20,32.645521,-16.823913,"Marine",2013,2015,"Intertidal rockpools",0.0414892000411015,157.848964434835,12.2916917184014,145.557272716433,0.0542454127946736,20,522.480769230769,4,0.590102918202092,0.539738816738817,0.655276526194894,"Chl-a",0.00000294827793149166,-3.66344674515846,13.4208420546121
"RMP3",21,32.645613,-16.824067,"Marine",2013,2015,"Intertidal rockpools",0.012890701379336,197.15738601375,27.3646703247545,169.792715688996,0.0488302819965162,17,518.62401324166,3.15343915343915,0.548412698412698,0.59819197896121,0.633944768383544,"Chl-a",0.0000108991046471567,-3.6631369461993,13.4185722866103
"RMP4",22,32.645638,-16.824114,"Marine",2013,2015,"Intertidal rockpools",0.0081242242520943,91.8825251578344,4.97608122990373,86.9064439279307,0.00803786558307668,16,526.344948630137,3,0.492450142450142,0.547891502436957,0.597649572649573,"Chl-a",0.0000108991046471567,-3.6631369461993,13.4185722866103
"RMP5",23,32.645678,-16.824072,"Marine",2013,2015,"Intertidal rockpools",0.168207844258067,179.08195799176,29.7328303025158,149.349127689245,0.179767484386075,21,507.619680851064,3.66666666666667,0.544081168831169,0.402440137987013,0.59312996031746,"Chl-a",0.000015659937109781,-3.66295148699127,13.4172135960516
"RV1P1",17,38.702144,-9.475228,"Marine",2013,2015,"Intertidal rockpools",0.00859070573278939,2723.80550087728,1111.6449190472,1612.16058183008,0.182185013758316,59,1187.460625211,4.1969696969697,0.677232099351348,0.640618325159944,0.680252864533026,"Chl-a",0.304475557957151,-0.780316022106708,0.608893094356437
"RV1P2",19,38.702092,-9.475282,"Marine",2013,2015,"Intertidal rockpools",0.0443659931759925,1302.86467346229,398.906907785547,903.957765676747,0.539713172397534,50,1080.96784340912,4.60455561033957,0.707327673761669,0.607394200179356,0.698086808576635,"Chl-a",0.304498588144057,-0.780214497704048,0.608734662427579
"RV1P3",18,38.702141,-9.475079,"Marine",2013,2015,"Intertidal rockpools",0.0209086088764928,545.384785332323,212.685911394694,332.698873937628,0.10948445275316,55,1085.58524681657,5.5625,0.695165600788869,0.596592502148058,0.700568184649817,"Chl-a",0.304645053358109,-0.779568921934527,0.607727704046161
"RV1P4",23,38.702162,-9.474987,"Marine",2013,2015,"Intertidal rockpools",0.0253263076918427,1550.23566216536,523.557329323364,1026.678332842,0.146341098265599,50,1096.40162828118,4.20833333333333,0.752787572302152,0.638652659760382,0.69968847468746,"Chl-a",0.304622243398804,-0.779669451382851,0.607884453419635
"RV2P1",20,38.701839,-9.474501,"Marine",2013,2015,"Intertidal rockpools",0.0347770538449133,1323.18153766236,322.619545683622,1000.56199197874,0.0975827236851543,53,1122.08456948828,4.05,0.664738383515216,0.622150072814717,0.676411707490192,"Chl-a",0.305564876019793,-0.775518140866216,0.601428386812592
"RV2P2",21,38.701801,-9.474395,"Marine",2013,2015,"Intertidal rockpools",0.0231286865966598,680.400425388921,122.319696137689,558.080729251232,0.0573334063430503,38,1032.22694947343,4.08333333333333,0.750203674509257,0.651080071974809,0.720091580809599,"Chl-a",0.305825823347832,-0.774370066462003,0.599648999832367
"RV2P3",19,38.701801,-9.474304,"Marine",2013,2015,"Intertidal rockpools",0.0509211130388728,776.423013585965,207.85388340601,568.569130179955,0.104747222517936,48,1070.32660849652,4.20370370370371,0.738909292227699,0.539139011729246,0.661214981279697,"Chl-a",0.305978766330428,-0.773697398339987,0.598607664198065
"RV2P4",18,38.70178,-9.474294,"Marine",2013,2015,"Intertidal rockpools",0.0213918408630832,308.234021060523,59.9432234360264,248.290797624497,0.00282380006602696,41,1063.32618696937,3.58035714285714,0.728575506962114,0.589794923736507,0.696780594620467,"Chl-a",0.305978766330428,-0.773697398339987,0.598607664198065
"SF1I1",15.4,48.612351,-68.230795,"Marine",2013,2015,"Intertidal rockpools",0.0042754930824012,356.443347121434,34.2089638315216,322.234383289912,0.00013032212422355,15,2510.99437083883,3,0.560666666666667,0.556222222222222,0.644331065759637,"Chl-a",0.997502384793763,3.57045350650792,12.7481382421347
"SF1I2",16.13,48.612273,-68.231071,"Marine",2013,2015,"Intertidal rockpools",0.00358908779873839,411.480922070566,47.9861789488227,363.494743121743,0.000115392924320037,20,2514.52441718809,3,0.525676767676768,0.582512626262626,0.607692628767009,"Chl-a",1,3.66356164612965,13.4216839349922
"SF1I3",15.1,48.612238,-68.230793,"Marine",2013,2015,"Intertidal rockpools",0.00382001042868593,414.529843342478,55.1257985601229,359.404044782355,0.000075708624101224,27,2519.37125423032,3.55651105651106,0.645202594906737,0.541869415306915,0.646456148018648,"Chl-a",0.997502384793763,3.57045350650792,12.7481382421347
"SF1I4",17.5,48.612345,-68.230795,"Marine",2013,2015,"Intertidal rockpools",0.00225420578120209,386.865301920273,41.408267865476,345.457034054797,0.000132196863853466,21,2508.55083785509,3.15239197530864,0.544527283416172,0.543608928794114,0.614766857074549,"Chl-a",0.997502384793763,3.57045350650792,12.7481382421347
"SF1M1",13.4,48.612117,-68.230525,"Marine",2013,2015,"Intertidal rockpools",0.00295705118782467,269.253623226964,21.0463565658253,248.207266661139,0.000116126408586384,12,2520.19843819141,2.5,0.412698412698413,0.488046647230321,0.488046647230321,"Chl-a",0.990526866651461,3.34681924318464,11.201199046551
"SF1M2",13.1,48.612209,-68.230438,"Marine",2013,2015,"Intertidal rockpools",0.00283557432874417,262.180461410213,21.9194132927407,240.261048117473,0.000146129421951605,10,2512.80437730511,2.5,0.355555555555556,0.45,0.561111111111111,"Chl-a",0.992153826915152,3.39494358427988,11.5256419404431
"SF1M3",12.9,48.612074,-68.230501,"Marine",2013,2015,"Intertidal rockpools",0.00154774782692681,253.996801725815,20.1360319894588,233.860769736356,0.0000669252661594804,15,2517.08801495537,3,0.518518518518519,0.548299319727891,0.613991769547325,"Chl-a",0.990526866651461,3.34681924318464,11.201199046551
"SF1M4",12.8,48.612159,-68.230736,"Marine",2013,2015,"Intertidal rockpools",0.00179114806120998,264.865576008506,23.6290066504203,241.236569358086,0.0000630106844011207,15,2518.40377975149,3,0.442592592592593,0.463945578231293,0.593333333333333,"Chl-a",0.993087885155064,3.42358308816511,11.7209211615702
"SF2I1",21.2,48.612671,-68.22929,"Marine",2013,2015,"Intertidal rockpools",0.00589822971789022,659.986635671313,71.8667919568688,588.119843714445,0.000163333618083793,16,2514.52238590967,3,0.485416666666667,0.566666666666667,0.583195592286501,"Chl-a",0.991910936088783,3.3876202477774,11.4759709431514
"SF2I2",20.9,48.612735,-68.229356,"Marine",2013,2015,"Intertidal rockpools",0.00437129224790489,566.618353092058,58.4033465505972,508.215006541461,0.000102462011492276,19,2517.9000914901,3,0.530612244897959,0.52,0.607390873015873,"Chl-a",0.994745922432283,3.47639516793709,12.0853233636563
"SF2I3",20.1,48.612756,-68.229291,"Marine",2013,2015,"Intertidal rockpools",0.00346338281531612,459.618217787168,38.3094027479629,421.308815039205,0.000127698009159876,15,2510.42983910278,3,0.546666666666667,0.464285714285714,0.609375,"Chl-a",0.994745922432283,3.47639516793709,12.0853233636563
"SF2I4",20.5,48.612827,-68.229228,"Marine",2013,2015,"Intertidal rockpools",0.013162970010742,504.994795892075,45.9120947818763,459.082701110199,0.000262591018084727,14,2506.39589374168,2.5,0.42020202020202,0.536363636363636,0.551272727272727,"Chl-a",0.995088471842663,3.48764040941091,12.1636356253559
"SF2M1",21.2,48.612437,-68.22975,"Marine",2013,2015,"Intertidal rockpools",0.0054679858963666,591.65555972265,64.7973285266842,526.858231195965,0.000205705804846616,14,2513.25507731079,3,0.470833333333333,0.430208333333333,0.51522633744856,"Chl-a",0.992813151986108,3.41507939576525,11.6627672793804
"SF2M2",24.4,48.612451,-68.229598,"Marine",2013,2015,"Intertidal rockpools",0.00528240294880526,771.770122164819,88.8674804274598,682.902641737359,0.000541211612219482,15,2519.08841327108,4,0.556462585034014,0.523666666666667,0.644575936883629,"Chl-a",0.991531980716407,3.37629363488952,11.3993587089955
"SF2M3",21,48.612572,-68.229489,"Marine",2013,2015,"Intertidal rockpools",0.00333265011577616,580.873289896737,71.3046428271312,509.568647069606,0.00224620116499216,20,2520.01061006507,3.65178571428571,0.643452380952381,0.616049382716049,0.658909970238095,"Chl-a",0.993191196313012,3.42679843987142,11.7429475475052
"SF2M4",19.6,48.612274,-68.229777,"Marine",2013,2015,"Intertidal rockpools",0.00153996651606656,479.095591863082,47.0220876127521,432.07350425033,0.000226440967241533,17,2519.99071538818,3.81578947368421,0.604712301587302,0.537830687830688,0.651995867380483,"Chl-a",0.988321834620686,3.28485974287664,10.7903035303716
"SP1",33,-23.828842,-45.423545,"Marine",2013,2015,"Intertidal rockpools",2.8460673772197,51695.7803438985,43171.4069400609,8524.37340383753,663.103780044236,11,761.020237512314,4.42028985507246,0.623456790123457,0.222222222222222,0.665,"Chl-a",0.407527680945939,-0.355079099717689,0.126081167056325
"WP1",20.4,50.31675,-4.083361,"Marine",2013,2015,"Intertidal rockpools",0.00225183122117111,368.600745681499,12.6925744332268,355.908171248272,0.00025035317880469,39,2549.79970836463,3.19887471555769,0.542329685038046,0.576150247492134,0.530078303014934,"Chl-a",0.341686383679572,-0.620788834963143,0.385378777614896
"WP2",21.2,50.316709,-4.083136,"Marine",2013,2015,"Intertidal rockpools",0.00221178707199224,469.734620880599,1.88309375291142,467.851527127688,0.00000452244646618668,26,4206.83675484824,3.28700647249191,0.583172863435382,0.555153497051645,0.562433515974933,"Chl-a",0.341760133096692,-0.620480722736261,0.384996327287312
"WP3",19.2,50.316572,-4.082964,"Marine",2013,2015,"Intertidal rockpools",0.0337079128046127,350.30213705057,11.2181104692852,339.084026581285,0.00127279366887609,35,2569.95925445832,3.37365257966643,0.653353948428719,0.61554348732577,0.611572136025688,"Chl-a",0.341732910193328,-0.620594451963696,0.38513747380812
"WP4",23.4,50.316449,-4.082385,"Marine",2013,2015,"Intertidal rockpools",0.0022966873824119,455.819660001457,4.98643903300442,450.833220968453,0.0000584455960115278,27,2535.9221379082,3.23803410794603,0.640232707710969,0.65753357770057,0.662597763596366,"Chl-a",0.341978948290813,-0.619566718830967,0.38386291908297
"fw1981",3.5,57.78,23.48,"Marine",1979,1983,"Baltic Sea",1.23153662507142,522.624863994216,190.066881270424,332.557982723792,7227.26604379492,25,58653987.5189002,4.56477802039251,0.758800565498635,0.545634920634921,0.783167241255477,"Chl-a",0.23859679326227,-1.08974152737009,1.1875365964749
"fw1986",3.5,57.78,23.48,"Marine",1984,1988,"Baltic Sea",58.1389387355513,1050.16802412709,541.441953096137,508.726071030957,319.160593351016,26,91310442.7792662,4.70158522928215,0.77111886887357,0.544431326249508,0.797289835612186,"Chl-a",0.325281015940072,-0.690072411499891,0.476199933113275
"fw1991",3.5,57.78,23.48,"Marine",1989,1993,"Baltic Sea",33.7498189436641,2358.80570824874,1231.68586758613,1127.11984066261,229823.552710523,29,86424429.7464813,4.73436665210705,0.77417368728946,0.558579881656805,0.796648529021392,"Chl-a",0.392060567341615,-0.416070029413795,0.173114269376396
"fw1996",3.5,57.78,23.48,"Marine",1994,1998,"Baltic Sea",15.2687588786006,751.80722795722,309.597836480595,442.209391476625,308491.551395744,25,42053364.8269101,4.95152330200994,0.775638690467122,0.527607241243605,0.793865176105696,"Chl-a",0.288917776319025,-0.849813948630373,0.722183747286746
"fw2001",3.5,57.78,23.48,"Marine",1999,2003,"Baltic Sea",16.3222937263734,608.180212883461,241.27057984961,366.909633033851,41.5213535975118,30,45209504.7374502,4.57064508850846,0.789011074602212,0.562172011661808,0.804839834519471,"Chl-a",0.582720073542144,0.316963556417291,0.100465896096697
"fw2006",3.5,57.78,23.48,"Marine",2004,2008,"Baltic Sea",2.3901638227408,790.587404381971,307.182970977479,483.404433404491,3962.78912576496,30,31298612.1108194,4.6019054415235,0.769481573702355,0.575111111111111,0.792752316878946,"Chl-a",0.587238331914515,0.334592639261143,0.111952234247738
"fw2011",3.5,57.78,23.48,"Marine",2009,2013,"Baltic Sea",13.9306348791007,863.155942821721,393.583327221339,469.572615600383,21629.4491894634,31,45918503.3833041,4.65521951605014,0.786959582587637,0.606161961495295,0.806272707974211,"Chl-a",0.422069936153072,-0.298327300363022,0.0889991781418888
"AEW01",8.239375,48.48,9.33,"Soils",2008,2011,"Biodiversity exploratories",16124.171186451,4853.43225378972,289.065551802613,4564.3667019871,0.000000235038549643748,112,212752000,4.31677361986997,0.635183613089592,0.819444221376982,0.810616114705248,"NDVI",0.619633987,0.487994978915561,0.238139099446798
"AEW02",8.35641791,48.38,9.35,"Soils",2008,2011,"Biodiversity exploratories",16174.9126692715,5875.8611656498,428.312479279954,5447.54868636985,0.000000459444985450655,144,225069000,4.53076180661103,0.669750445818503,0.825793309192397,0.831507589120096,"NDVI",0.698493716,0.840135323831213,0.705827362348977
"AEW04",8.20078125,48.4,9.24,"Soils",2008,2011,"Biodiversity exploratories",3022.63091246021,4094.4151162214,162.094973034086,3932.32014318731,0.0000009366925852772,116,46903000,4.82427127854948,0.707389269476626,0.826652900034376,0.82953185832746,"NDVI",0.621528398,0.496040560264191,0.246056237427213
"AEW05",8.919846154,48.42,9.41,"Soils",2008,2011,"Biodiversity exploratories",6262.79388289004,4885.4194658765,245.942532543814,4639.47693333268,0.00000107758217421483,117,111316999.999989,4.28856465313074,0.679180043055823,0.836509354339198,0.832175972095709,"NDVI",0.685103817,0.777327377717593,0.604237852149309
"AEW07",6.412682927,48.4,9.26,"Soils",2008,2011,"Biodiversity exploratories",5500.8162808522,3744.91142688936,211.064958731037,3533.84646815832,0.000000630544587897211,120,112675000,4.18281783914492,0.682339617131501,0.849655057093083,0.840368880142027,"NDVI",0.631760258,0.539775784693456,0.291357897741436
"AEW08",8.659253731,48.38,9.38,"Soils",2008,2011,"Biodiversity exploratories",4190.43803191493,6843.52066965071,558.173534866408,6285.3471347843,0.0000021487661338419,127,140869000,4.82366501851082,0.689104635882014,0.835641883394751,0.833266667797802,"NDVI",0.669669575,0.706690977709112,0.49941213797546
"AEW09",8.616461538,48.37,9.42,"Soils",2008,2011,"Biodiversity exploratories",3782.43999856516,8137.12812253899,393.167347334408,7743.96077520458,0.00000164848909396203,125,95092999.9999947,4.49140627324867,0.637559897480777,0.820987084073456,0.82462894206479,"NDVI",0.6969796,0.832956012063817,0.693815718033257
"AEW17",8.066911765,48.4,9.24,"Soils",2008,2011,"Biodiversity exploratories",4772.03475221768,4717.13150594606,324.256064727308,4392.87544121875,0.00000110184831752944,136,86664000,4.51541671624286,0.661450011134792,0.834354480441986,0.835557678368203,"NDVI",0.621528398,0.496040560264191,0.246056237427213
"AEW18",8.851641791,48.37,9.23,"Soils",2008,2011,"Biodiversity exploratories",17110.3890359622,4283.57737245327,246.845509880318,4036.73186257295,0.000000656764671097341,102,103253000,4.66526331135457,0.687453184266247,0.817212692118566,0.816362770120774,"NDVI",0.663997279,0.681158793431772,0.463977301869427
"AEW25",8.954545455,48.48,9.42,"Soils",2008,2011,"Biodiversity exploratories",4202.46880776875,5830.67794866411,849.025477709603,4981.6524709545,0.00000133629053861322,114,97357000,4.4746351844,0.695515311679264,0.828735176214423,0.835310962610476,"NDVI",0.697617961,0.835980371409491,0.69886318138195
"AEW27",8.45953125,48.4,9.47,"Soils",2008,2011,"Biodiversity exploratories",8284.35853303271,3303.65863979959,77.9911653257998,3225.66747447379,0.000000368406987444492,111,128341000,4.02719110660856,0.712347307594197,0.841530904272856,0.844252245691803,"NDVI",0.665830142,0.689385175377894,0.47525192003081
"AEW30",7.325434783,48.37,9.37,"Soils",2008,2011,"Biodiversity exploratories",2500.25301865197,5262.51198942816,78.7260253308741,5183.78596409728,0.000000521261330415446,105,35807000.0000104,4.06969438427469,0.627993489781155,0.821706778919204,0.81760693925059,"NDVI",0.719832316,0.943629995095644,0.890437567644206
"AEW49",9.649047619,48.45,9.48,"Soils",2008,2011,"Biodiversity exploratories",10633.6616401044,6924.86116783282,554.861722653158,6369.99944517966,0.00000166814421005538,145,97075000,4.41612519625245,0.680422074526167,0.840014193056927,0.840919994279841,"NDVI",0.684412865,0.774126514812199,0.599271860935282
"HEW01",8.199733333,51.19,10.32,"Soils",2008,2011,"Biodiversity exploratories",2920.25210656038,8160.21918154587,133.811694370176,8026.40748717569,0.000000376978067405003,125,59766999.9999894,4.06434088589588,0.71708842833212,0.848472881812359,0.837885461119958,"NDVI",0.721426819,0.951550150850308,0.905447689583244
"HEW02",8.804931507,51.21,10.37,"Soils",2008,2011,"Biodiversity exploratories",4948.51363841152,6772.9526459395,184.239476873569,6588.71316906594,0.000000662548589669233,117,145689000.000002,4.50039712621183,0.743355677226691,0.859815024638096,0.857297362679161,"NDVI",0.743099245,1.06213976615067,1.12814088283859
"HEW03",8.509594595,51.27,10.31,"Soils",2008,2011,"Biodiversity exploratories",17158.83493017,6085.36300438882,245.252442101635,5840.11056228718,0.000000371457883636612,114,441919000,4.68446552958534,0.696595334518814,0.839252489912523,0.839320166012617,"NDVI",0.738178835,1.0365244247291,1.07438288305999
"HEW04",8.360405405,51.37,10.53,"Soils",2008,2011,"Biodiversity exploratories",3786.3174385024,3599.26239893617,129.437280577449,3469.82511835872,0.000000786006151015881,107,60720000.000001,3.93610033038291,0.682331781728806,0.84234985511972,0.824104469716501,"NDVI",0.744268376,1.06827313938633,1.14120750033432
"HEW05",8.825949367,51.26,10.24,"Soils",2008,2011,"Biodiversity exploratories",12646.8986032935,7562.95075003661,422.505101894432,7140.44564814218,0.000000852376421685258,159,197621000,4.61237610155509,0.732379331752895,0.836857021429599,0.826757130976539,"NDVI",0.746622294,1.08067814219898,1.16786524702663
"HEW06",8.565333333,51.27,10.24,"Soils",2008,2011,"Biodiversity exploratories",5078.22797444065,5882.59006328036,376.177079878867,5506.41298340149,0.00000143390330490703,133,47892000,4.46059558980453,0.720513714403125,0.842362781556226,0.840764960376431,"NDVI",0.719832834,0.943632563601884,0.890442415089863
"HEW10",8.455609756,51.09,10.46,"Soils",2008,2011,"Biodiversity exploratories",3144.98478839885,5826.18162362633,125.658819650975,5700.52280397535,0.00000179900336070528,82,32880999.9999934,4.80274221980717,0.679924640173316,0.787683010993323,0.822180743609787,"NDVI",0.718016287,0.934642938683899,0.873557422831674
"HEW11",7.866031746,51.1,10.4,"Soils",2008,2011,"Biodiversity exploratories",3912.41722970512,7088.76574820955,266.51771511165,6822.2480330979,0.0000015006412218899,123,39273999.999985,4.31528348707792,0.705945838746513,0.847074863807465,0.841980827221621,"NDVI",0.740163057,1.04681621725077,1.09582419269922
"HEW12",8.378157895,51.1,10.46,"Soils",2008,2011,"Biodiversity exploratories",9398.64330182371,4118.54896362663,419.221556889401,3699.32740673723,0.000000855250794536182,134,109593000,4.32413612287542,0.693143508412495,0.850904673513567,0.840427185255484,"NDVI",0.697461029,0.835236540808044,0.697620079100987
"HEW13",8.308860759,51.24,10.31,"Soils",2008,2011,"Biodiversity exploratories",4260.81557385749,7819.88774458544,182.894125831408,7636.99361875403,0.000000233059481768614,135,110636999.999987,4.15566257131855,0.685156709594339,0.849176400918319,0.842858683530809,"NDVI",0.732955474,1.00966954661595,1.01943259336366
"HEW16",8.805285714,51.18,10.37,"Soils",2008,2011,"Biodiversity exploratories",3916.098461733,5273.25321904352,377.343979296613,4895.9092397469,0.00000183292169060979,123,65725000,4.49335891551597,0.696187423086945,0.854182291177274,0.847490930385432,"NDVI",0.721822324,0.953518988124271,0.909198460713534
"HEW17",8.242957746,51.28,10.23,"Soils",2008,2011,"Biodiversity exploratories",5138.77652345715,5022.91371379248,505.018297504389,4517.8954162881,0.0000020428740415953,130,91333000,4.28222647585363,0.749788733743454,0.848245743145054,0.852009679441813,"NDVI",0.737018245,1.03052799050174,1.06198793920756
"HEW21",8.814133333,51.19,10.32,"Soils",2008,2011,"Biodiversity exploratories",7770.70712113284,6178.98091292492,199.02038425195,5979.96052867297,0.00000070849150581458,137,102580000,4.15186747292786,0.766003774000086,0.856976695575674,0.839098972810195,"NDVI",0.721426819,0.951550150850308,0.905447689583244
"HEW22",8.686323529,51.34,10.36,"Soils",2008,2011,"Biodiversity exploratories",4198.23249091287,6043.55756203571,445.595314660069,5597.96224737565,0.00000113442295295022,128,93596000,4.43926823664011,0.721262885078976,0.834627951345706,0.844080230393638,"NDVI",0.749729603,1.09717069082334,1.20378352480175
"HEW36",8.446811594,51.11,10.41,"Soils",2008,2011,"Biodiversity exploratories",6797.6296181531,6974.63260182014,572.154109857357,6402.47849196279,0.00000156496762711486,151,56902000,4.5436023148696,0.703000395261392,0.840648203334264,0.846311777752964,"NDVI",0.70009933,0.847770905146058,0.718715507612167
"HEW47",8.967164179,51.18,10.38,"Soils",2008,2011,"Biodiversity exploratories",7166.03726697691,6727.40711361257,608.126980990061,6119.28013262251,0.00000146533558455653,139,60492000,4.63907366953174,0.66131182770178,0.827890073109624,0.829859140699401,"NDVI",0.683066061,0.767898218870656,0.589667674544726
"SEW01",9.4845,52.9,13.85,"Soils",2008,2011,"Biodiversity exploratories",16497.2630931385,2695.05990397929,188.631561436795,2506.42834254249,0.000000562777024370192,95,153999000,4.46141505652106,0.690840082037213,0.826728228425854,0.831786994703158,"NDVI",0.656797411,0.649054704999582,0.421272010082094
"SEW02",8.662142857,52.95,13.78,"Soils",2008,2011,"Biodiversity exploratories",17777.8883639755,5450.12059975901,138.029797804156,5312.09080195486,0.00000102702568620264,84,287396000,4.36638929806127,0.754071203864088,0.81564056461211,0.818581100182791,"NDVI",0.708496824,0.888094675310762,0.788712152315328
"SEW03",9.212884615,52.92,13.64,"Soils",2008,2011,"Biodiversity exploratories",9831.10098368398,3114.1364493241,281.105978042599,2833.0304712815,0.000000633917723155812,113,155155000,4.73508375465907,0.693068334370159,0.832975335428681,0.846596059050306,"NDVI",0.727000992,0.979459680565556,0.959341265853582
"SEW04",8.976615385,52.92,13.85,"Soils",2008,2011,"Biodiversity exploratories",12759.5483244583,5042.30326524376,545.342148466903,4496.96111677686,0.00000152060593366894,111,199326000,4.42278124068489,0.70615717096599,0.840402410090223,0.819178242510021,"NDVI",0.705104912,0.871726943899693,0.759907864720699
"SEW05",10.80631579,53.06,13.89,"Soils",2008,2011,"Biodiversity exploratories",6556.40485305912,3660.86378139155,298.085885768759,3362.77789562279,0.00000033497020614595,92,91914000,4.08202795353497,0.610143127747974,0.836417659489081,0.83718640300469,"NDVI",0.511083283,0.0443403952678152,0.00196607065250609
"SEW06",10.85970588,52.91,13.84,"Soils",2008,2011,"Biodiversity exploratories",22966.7855999099,6914.51563853039,814.900351356647,6099.61528717374,0.00000463770340932158,118,190494000,4.98194041987489,0.708743162562349,0.838841128755782,0.829991812200291,"NDVI",0.70175489,0.85566851830889,0.732168613224932
"SEW07",9.296923077,53.11,13.69,"Soils",2008,2011,"Biodiversity exploratories",3400.08487656168,3346.27200625945,659.615412887177,2686.65659337227,0.00000328819622979222,123,93174999.9999977,4.54779573847765,0.643448922362428,0.820892625263347,0.827995258123146,"NDVI",0.577710597,0.313382177960179,0.0982083894630655
"SEW08",9.087666667,53.19,13.93,"Soils",2008,2011,"Biodiversity exploratories",7531.32209730378,2885.09024385453,327.492541744046,2557.59770211048,0.0000016635897394948,109,89634000,4.54943278594406,0.710048154752739,0.836081907048982,0.847809906991558,"NDVI",0.688917738,0.795064485320315,0.632127535817658
"SEW09",9.095666667,53.04,13.81,"Soils",2008,2011,"Biodiversity exploratories",8271.62091892995,2226.2788108377,327.36073876314,1898.91807207456,0.00000105724755716391,80,53248000,4.28618400254517,0.682148592151801,0.821823447520706,0.839291112428486,"NDVI",0.674233168,0.727394111476849,0.529102193411194
"SEW18",9.632,52.86,13.92,"Soils",2008,2011,"Biodiversity exploratories",30700.0433519422,9300.8869139891,885.403167043595,8415.48374694551,0.00000239646391908623,114,278889000,4.84571290231791,0.63961619532341,0.801648459200111,0.807555259988471,"NDVI",0.655160426,0.64180082485138,0.411908298779911
"SEW35",9.902,52.91,13.85,"Soils",2008,2011,"Biodiversity exploratories",7827.18749065424,5236.45674848439,232.829041975327,5003.62770650907,0.00000111504637069634,92,223993000,4.27379450109624,0.649565922878679,0.836620332145918,0.832285155048494,"NDVI",0.759830546,1.15175071009693,1.32652969820878
"SEW36",8.330227273,52.95,13.75,"Soils",2008,2011,"Biodiversity exploratories",10726.9175364116,4082.15349405516,252.811192766297,3829.34230128887,0.0000030817337218771,80,260093000,4.78416223653863,0.697154379175166,0.801292151098004,0.816243579912839,"NDVI",0.698701119,0.841120334879897,0.70748341774847
"SEW37",9.719245283,52.94,13.78,"Soils",2008,2011,"Biodiversity exploratories",7794.59172157489,6454.82819731898,1040.54913324908,5414.2790640699,0.00000213927687455842,109,85759000,4.92488875983032,0.700158857153051,0.835789813356125,0.841312484395029,"NDVI",0.686119659,0.782040208882762,0.611586888309394
"SEW41",11.06315789,52.91,13.91,"Soils",2008,2011,"Biodiversity exploratories",12538.6019686318,3921.63582179189,436.711185281152,3484.92463651074,0.00000192374972281884,109,98525000,4.57786968886151,0.678059345878548,0.823600396305367,0.819904251114662,"NDVI",0.672906234,0.721359118558628,0.520358977927681
"SEW43",9.547,52.9,13.93,"Soils",2008,2011,"Biodiversity exploratories",22706.8807764782,3621.18323462021,159.609172119225,3461.57406250098,0.000000653448696686746,111,167154000,4.60338848516244,0.687881221167185,0.826499302880104,0.823209237149278,"NDVI",0.677231447,0.741077573783968,0.549195970365533
"SEW48",9.407272727,53.05,13.84,"Soils",2008,2011,"Biodiversity exploratories",11332.4344065162,3525.18847578179,259.018435466879,3266.17004031491,0.000000342791884552696,109,125853000,4.39044924854058,0.700076251571582,0.845127337814974,0.847344770450326,"NDVI",0.730294128,0.996115365814144,0.992245822011045
"foodweb1",10,44.475455,38.149605,"Soils",2013,2013,"Russian soils",16.9230347111443,3094.99360440159,1584.2585831241,1510.73502127749,0.0000779284081453667,69,11403419.3688112,4.04966195488722,0.698201015005647,0.428361782687557,0.775742343933876,"NDVI",0.746735763,1.08127803290621,1.16916218444553
"foodweb2",13.5,44.715321,37.592342,"Soils",2013,2013,"Russian soils",15.7948890015034,2979.11032755523,1554.90573064966,1424.20459690557,0.0000534791312997828,85,5405872.73642216,4.06748283432031,0.704957093148263,0.510695612791274,0.774521924226553,"NDVI",0.476941183,-0.0923007413388831,0.0085194268517074
"foodweb3",11.2,44.588447,37.969701,"Soils",2013,2013,"Russian soils",96.8291476275645,5365.74693593478,43.8980373662793,5321.8488985685,0.0000217849839383005,83,6467968.45027479,3.94059281565968,0.736124802977715,0.548964551403845,0.776044367755052,"NDVI",0.699433314,0.84460080959042,0.713350527560793
"foodweb4",15.7,44.747369,37.409939,"Soils",2013,2013,"Russian soils",180.093659600447,5510.02072418223,28.3678029451745,5481.65292123706,0.0003076895251934,61,5447542.59930731,4.37106450264246,0.707391830456579,0.54679402828931,0.770334882510222,"NDVI",0.585564446,0.345658763409106,0.119479980721512
"foodweb5",16.6,52.594845,38.923564,"Soils",2013,2013,"Russian soils",846.496933451377,32590.1671651244,54.32853855968,32535.8386265647,0.000141103862792254,71,18744896.9089605,4.05050505050505,0.767061247660264,0.542543656404715,0.78555913896419,"NDVI",0.670401505,0.710001562209639,0.504102218340128
