"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"River Wensum","Hydropsyche pellucidula",1.77589307791875,"dry g.m2",0.003055299919,581.25,"animal","ectotherm invertebrate","species","walking",0.000142663359097009,0.88459897241344
"River Wensum","Hydropsyche siltalai",0.54617087774375,"dry g.m2",0.001783415111,306.25,"animal","ectotherm invertebrate","species","walking",5.12892771634533e-05,0.88459897241344
"River Wensum","Hydroptila",0.0041542255625,"dry g.m2",2.5564465e-05,162.5,"animal","ectotherm invertebrate","genus","walking",1.33609295948919e-06,0.88459897241344
"River Wensum","Hydroptilidae",0.0018454527,"dry g.m2",1.0545444e-05,175,"animal","ectotherm invertebrate","family","walking",7.67317942141239e-07,0.88459897241344
"River Wensum","Ithytrichia",0.00112589205,"dry g.m2",3.0023788e-05,37.5,"animal","ectotherm invertebrate","genus","walking",3.45615339130029e-07,0.88459897241344
"River Wensum","Lepidostoma hirtum",0.36493867875,"dry g.m2",0.000486584905,750,"animal","ectotherm invertebrate","species","walking",4.99465090640446e-05,0.88459897241344
"River Wensum","Limnephilus lunatus",0.0104627674,"dry g.m2",0.000418510696,25,"animal","ectotherm invertebrate","species","walking",1.49593565925747e-06,0.88459897241344
"River Wensum","Limnius volckmari",0.005002826675,"dry g.m2",0.000114350324,43.75,"animal","ectotherm invertebrate","species","walking",1.04204832095614e-06,0.88459897241344
"River Wensum","Lype reducta",0.01258538956875,"dry g.m2",0.000671220777,18.75,"animal","ectotherm invertebrate","species","walking",1.56905059168398e-06,0.88459897241344
"River Wensum","Melosira varians",0.1046801515136,"dry g.m2",2.08e-10,503269959.2,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Meridion circulare",0.004885589320326,"dry g.m2",5.61e-10,8708715.366,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Mystacides azurea",0.00492899355,"dry g.m2",0.000394319484,12.5,"animal","ectotherm invertebrate","species","walking",7.17007186083469e-07,0.88459897241344
"River Wensum","Navicula cryptocephala",0.76991456115,"dry g.m2",2.1e-09,366625981.5,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Navicula cryptotenella",0.060961007555,"dry g.m2",1.75e-09,34834861.46,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Navicula lanceolata",0.2574171810036,"dry g.m2",5.09e-09,50573120.04,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Navicula minima",0.0029867029148,"dry g.m2",2.51e-10,11899214.8,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Navicula reinhardtii",0.6832460632544,"dry g.m2",8.24e-09,82918211.56,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Navicula tripunctata",0.0384606474993,"dry g.m2",7.71e-09,4988410.83,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Nemoura avicularis",0.00046587830625,"dry g.m2",7.4540529e-05,6.25,"animal","ectotherm invertebrate","species","walking",1.09860081936685e-07,0.88459897241344
"River Wensum","Nitzschia dissipata",4.524743671125e-05,"dry g.m2",7.55e-11,599303.7975,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Nitzschia recta",0.082112616806,"dry g.m2",2.71e-10,302998586,"plant","plant","species","sessile",NA,0.487432933611077
"River Wensum","Oligochaeta",0.1506529053125,"dry g.m2",5.6056895e-05,2687.5,"animal","ectotherm invertebrate","class","walking",3.85865843929038e-05,0.88459897241344
"River Wensum","Orectochilus villosus",0.01374520755,"dry g.m2",0.000366538868,37.5,"animal","ectotherm invertebrate","species","walking",2.04229154423173e-06,0.88459897241344
"River Wensum","Oulimnius tuberculatus",0.08124830933125,"dry g.m2",0.000128710193,631.25,"animal","ectotherm invertebrate","species","walking",1.63526381487747e-05,0.88459897241344
"River Wensum","Perca fluviatilis",0.069167431746,"dry g.m2",7.53925,0.009174312,"animal","ectotherm vertebrate","species","swimming",0.000230699714125176,0.88459897241344
